getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "FloppyTurd""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-06 21:16:05.973052-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:05.988604-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:05.989009-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:05.989293-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:05.989494-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016724, calling game->UpdateFrame
2025-07-06 21:16:05.989843-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.005227-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.005538-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.005778-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.005968-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016475, calling game->UpdateFrame
2025-07-06 21:16:06.006253-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.021902-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.022233-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.022500-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.022646-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016679, calling game->UpdateFrame
2025-07-06 21:16:06.022886-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.038589-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.038904-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.039019-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.039103-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016456, calling game->UpdateFrame
2025-07-06 21:16:06.039290-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.055250-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.055492-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.055628-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.055733-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016630, calling game->UpdateFrame
2025-07-06 21:16:06.055866-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.071827-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.071986-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.072084-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.072175-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016442, calling game->UpdateFrame
2025-07-06 21:16:06.072361-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.088546-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.088877-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.089125-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.089313-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.017137, calling game->UpdateFrame
2025-07-06 21:16:06.089567-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.105212-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.105515-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.105756-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.105957-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016643, calling game->UpdateFrame
2025-07-06 21:16:06.106393-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.121901-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.122244-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.122520-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.122734-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016777, calling game->UpdateFrame
2025-07-06 21:16:06.122985-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.138599-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.138943-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.139178-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.139367-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016633, calling game->UpdateFrame
2025-07-06 21:16:06.139629-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.155260-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.155600-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.155839-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.156034-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016667, calling game->UpdateFrame
2025-07-06 21:16:06.156290-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.171874-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.172114-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.172232-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.172323-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016291, calling game->UpdateFrame
2025-07-06 21:16:06.172463-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.188540-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.188760-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.188887-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.189084-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016759, calling game->UpdateFrame
2025-07-06 21:16:06.189355-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.205254-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.205611-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.205731-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.205857-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016774, calling game->UpdateFrame
2025-07-06 21:16:06.206026-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.221915-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.222289-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.222575-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.222791-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016932, calling game->UpdateFrame
2025-07-06 21:16:06.223108-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.238585-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.238928-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.239167-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.239365-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016575, calling game->UpdateFrame
2025-07-06 21:16:06.239635-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.255238-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.255566-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.255818-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.256019-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016654, calling game->UpdateFrame
2025-07-06 21:16:06.256515-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.271861-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.272130-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.272290-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.272436-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016418, calling game->UpdateFrame
2025-07-06 21:16:06.272626-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.288485-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.288623-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.288742-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.288871-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016435, calling game->UpdateFrame
2025-07-06 21:16:06.288965-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.305126-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.305240-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.305340-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.305411-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016541, calling game->UpdateFrame
2025-07-06 21:16:06.305514-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.321799-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.321900-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.321959-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.321996-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016586, calling game->UpdateFrame
2025-07-06 21:16:06.322070-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.338463-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.338564-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.338622-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.338672-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016674, calling game->UpdateFrame
2025-07-06 21:16:06.338753-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.355142-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.355248-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.355313-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.355364-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016693, calling game->UpdateFrame
2025-07-06 21:16:06.355440-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.371800-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.371878-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.371931-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.371974-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016610, calling game->UpdateFrame
2025-07-06 21:16:06.372049-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.388454-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.388523-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.388582-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.388625-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016651, calling game->UpdateFrame
2025-07-06 21:16:06.388689-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.405123-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.405182-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.405228-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.405266-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016640, calling game->UpdateFrame
2025-07-06 21:16:06.405328-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.421796-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.421872-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.421922-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.421970-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016703, calling game->UpdateFrame
2025-07-06 21:16:06.422036-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.438450-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.438505-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.438548-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.438589-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016619, calling game->UpdateFrame
2025-07-06 21:16:06.438652-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:06.455140-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.455213-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:06.455270-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:06.455307-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016718, calling game->UpdateFrame
